id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
50765,Female,Loyal Customer,11,Personal Travel,Eco,373,2,4,2,3,4,2,4,4,4,1,3,4,4,4,8,3,neutral or dissatisfied
98299,Female,Loyal Customer,11,Personal Travel,Eco,1072,3,2,4,3,1,4,1,1,2,3,3,2,4,1,0,0,neutral or dissatisfied
57755,Female,Loyal Customer,49,Business travel,Business,2704,5,5,5,5,4,3,3,3,4,3,5,3,4,3,35,63,satisfied
20092,Male,Loyal Customer,59,Business travel,Business,3548,3,3,3,3,2,3,3,5,5,5,5,4,5,5,0,0,satisfied
1097,Male,Loyal Customer,13,Personal Travel,Eco,164,2,5,2,3,3,2,3,3,3,4,5,3,4,3,3,0,neutral or dissatisfied
62211,Female,Loyal Customer,15,Personal Travel,Eco,2565,3,4,3,2,2,3,4,2,2,2,3,2,5,2,2,0,neutral or dissatisfied
35901,Female,Loyal Customer,41,Personal Travel,Eco Plus,1065,4,5,4,2,3,4,5,5,5,4,5,5,5,3,2,42,neutral or dissatisfied
117192,Male,Loyal Customer,29,Personal Travel,Eco,646,2,2,2,4,3,2,3,3,2,1,4,3,4,3,17,3,neutral or dissatisfied
80663,Female,Loyal Customer,17,Business travel,Business,821,1,4,4,4,1,1,1,1,3,1,3,4,3,1,0,0,neutral or dissatisfied
31711,Male,Loyal Customer,58,Personal Travel,Eco,967,3,5,3,3,2,3,2,2,5,5,4,3,4,2,0,0,neutral or dissatisfied
109608,Female,Loyal Customer,46,Business travel,Business,973,4,5,3,5,2,3,4,4,4,3,4,1,4,2,23,27,neutral or dissatisfied
97680,Male,Loyal Customer,54,Personal Travel,Eco,491,3,5,3,3,2,3,5,2,3,2,4,4,5,2,0,3,neutral or dissatisfied
5751,Male,Loyal Customer,32,Business travel,Business,2306,4,4,4,4,2,2,2,2,5,4,4,5,5,2,0,0,satisfied
24063,Male,Loyal Customer,41,Business travel,Eco Plus,562,4,5,5,5,4,4,4,4,2,3,5,1,2,4,62,46,satisfied
29335,Female,Loyal Customer,8,Personal Travel,Eco,933,4,5,4,2,1,4,1,1,4,2,4,3,5,1,0,1,neutral or dissatisfied
34555,Female,Loyal Customer,38,Business travel,Eco,1598,2,3,3,3,2,3,2,2,4,4,5,3,2,2,0,0,satisfied
102241,Female,Loyal Customer,34,Business travel,Business,1591,1,1,1,1,2,5,4,4,4,4,4,5,4,3,29,25,satisfied
65907,Male,Loyal Customer,28,Business travel,Business,3935,2,2,2,2,5,5,5,5,5,2,5,4,5,5,0,0,satisfied
120870,Female,Loyal Customer,46,Business travel,Business,1013,2,2,3,2,5,5,5,4,4,4,5,5,5,5,76,181,satisfied
84373,Male,disloyal Customer,23,Business travel,Eco,591,3,0,4,2,4,4,4,4,3,2,4,3,4,4,4,0,neutral or dissatisfied
90093,Female,disloyal Customer,62,Business travel,Eco,983,3,3,3,4,3,3,3,3,3,3,4,1,3,3,5,0,neutral or dissatisfied
12022,Female,Loyal Customer,55,Business travel,Eco,376,2,1,1,1,2,2,2,2,2,2,2,2,2,1,0,0,neutral or dissatisfied
68316,Male,Loyal Customer,41,Business travel,Business,2165,2,5,2,2,3,5,5,4,4,4,4,3,4,3,0,0,satisfied
1839,Male,Loyal Customer,39,Personal Travel,Eco,408,2,4,4,5,3,4,3,3,3,5,4,4,4,3,0,0,neutral or dissatisfied
94224,Female,Loyal Customer,45,Business travel,Business,2422,0,5,0,4,2,4,4,5,5,3,3,5,5,4,14,13,satisfied
1934,Female,Loyal Customer,49,Business travel,Business,2454,1,5,5,5,5,3,3,1,1,1,1,3,1,3,0,0,neutral or dissatisfied
75972,Female,Loyal Customer,60,Business travel,Business,3637,4,3,4,4,5,5,5,4,4,4,4,4,4,3,0,1,satisfied
112265,Male,disloyal Customer,57,Business travel,Eco,1393,2,2,2,4,3,2,4,3,1,3,3,4,3,3,0,0,neutral or dissatisfied
129228,Male,Loyal Customer,46,Business travel,Business,3356,5,5,5,5,4,5,4,5,5,5,5,4,5,4,0,0,satisfied
17128,Female,disloyal Customer,23,Business travel,Eco,423,3,3,3,3,1,3,1,1,2,2,3,3,3,1,6,13,neutral or dissatisfied
22073,Female,Loyal Customer,42,Personal Travel,Eco,304,3,4,3,5,3,4,5,4,4,3,4,4,4,4,0,0,neutral or dissatisfied
109782,Male,Loyal Customer,24,Personal Travel,Business,1092,2,2,2,4,2,2,2,2,4,5,4,4,3,2,0,0,neutral or dissatisfied
66066,Male,Loyal Customer,9,Personal Travel,Eco,1055,2,5,2,4,2,2,2,2,5,4,5,3,5,2,0,0,neutral or dissatisfied
62303,Male,Loyal Customer,58,Business travel,Business,236,4,4,4,4,2,4,4,5,5,5,5,3,5,3,0,0,satisfied
77597,Male,Loyal Customer,35,Business travel,Business,731,3,3,3,3,5,4,5,5,5,5,5,5,5,4,10,0,satisfied
127396,Male,Loyal Customer,42,Business travel,Eco,1009,4,1,1,1,4,4,4,4,4,1,2,3,3,4,12,10,neutral or dissatisfied
46797,Female,Loyal Customer,31,Personal Travel,Business,850,1,5,1,5,4,1,4,4,3,2,4,4,4,4,36,34,neutral or dissatisfied
22600,Male,Loyal Customer,17,Business travel,Business,1794,4,2,2,2,2,2,4,2,3,2,3,4,3,2,0,0,neutral or dissatisfied
70244,Male,disloyal Customer,31,Business travel,Eco,1282,1,0,0,3,5,1,1,5,4,1,3,1,4,5,13,0,neutral or dissatisfied
13722,Male,disloyal Customer,38,Business travel,Eco,441,3,4,3,3,3,3,3,3,3,3,3,3,3,3,100,104,neutral or dissatisfied
20962,Male,Loyal Customer,40,Business travel,Eco,689,1,3,3,3,1,1,1,1,3,3,4,4,3,1,0,0,neutral or dissatisfied
79672,Male,Loyal Customer,9,Personal Travel,Eco,762,5,4,5,3,2,5,2,2,4,,4,5,5,2,0,0,satisfied
4711,Female,disloyal Customer,21,Business travel,Business,364,2,2,2,4,3,2,3,3,2,1,4,2,3,3,0,8,neutral or dissatisfied
26574,Male,disloyal Customer,20,Business travel,Eco,404,2,0,2,4,3,2,3,3,1,1,4,2,5,3,1,0,neutral or dissatisfied
8306,Female,Loyal Customer,51,Business travel,Business,3596,1,1,1,1,5,5,5,5,5,5,5,3,5,5,0,0,satisfied
33312,Male,disloyal Customer,25,Business travel,Eco,1407,4,4,4,4,5,4,5,5,3,2,4,5,4,5,14,22,satisfied
103980,Female,Loyal Customer,40,Business travel,Business,1334,5,5,5,5,3,4,4,5,5,5,5,5,5,4,2,0,satisfied
95175,Male,Loyal Customer,56,Personal Travel,Eco,562,4,4,4,2,5,4,5,5,5,5,5,4,5,5,0,0,neutral or dissatisfied
112350,Male,Loyal Customer,41,Business travel,Business,1620,4,4,4,4,4,5,5,2,2,2,2,5,,5,7,0,satisfied
94120,Male,Loyal Customer,18,Personal Travel,Business,189,3,4,3,2,3,3,3,3,2,5,4,2,1,3,1,2,neutral or dissatisfied
91148,Female,Loyal Customer,52,Personal Travel,Eco,250,3,5,3,5,4,4,5,5,5,3,5,5,5,5,0,0,neutral or dissatisfied
2867,Male,Loyal Customer,37,Business travel,Business,3640,2,5,5,5,3,2,2,2,2,2,2,3,2,1,0,0,neutral or dissatisfied
32098,Female,Loyal Customer,26,Business travel,Business,163,5,5,4,5,5,5,3,5,2,,5,3,5,5,0,0,satisfied
56116,Female,Loyal Customer,18,Business travel,Business,1400,3,3,3,3,5,5,5,5,5,4,4,5,5,5,0,20,satisfied
58004,Female,Loyal Customer,55,Business travel,Business,2455,5,5,5,5,5,4,5,5,5,5,5,3,5,3,23,13,satisfied
101098,Female,Loyal Customer,,Business travel,Business,758,2,2,1,2,5,4,5,2,2,2,2,3,2,3,0,0,satisfied
120896,Male,Loyal Customer,51,Business travel,Business,1546,1,1,1,1,2,5,5,4,4,4,4,5,4,5,0,0,satisfied
25423,Male,disloyal Customer,35,Business travel,Business,669,3,3,3,3,2,3,2,2,4,5,5,5,4,2,7,12,neutral or dissatisfied
62793,Male,Loyal Customer,11,Personal Travel,Eco,2338,2,4,2,3,2,1,1,3,2,4,5,1,4,1,152,151,neutral or dissatisfied
114800,Male,Loyal Customer,32,Business travel,Business,2205,2,2,2,2,4,5,4,4,4,3,5,5,5,4,50,51,satisfied
11060,Female,Loyal Customer,31,Personal Travel,Eco,224,4,2,4,4,5,4,5,5,2,2,3,2,3,5,4,1,neutral or dissatisfied
105668,Female,Loyal Customer,55,Business travel,Eco,787,2,1,1,1,4,3,4,2,2,2,2,1,2,1,0,0,neutral or dissatisfied
38249,Male,disloyal Customer,25,Business travel,Business,1173,4,4,4,3,4,4,4,4,4,5,3,1,3,4,5,0,neutral or dissatisfied
117519,Male,disloyal Customer,22,Business travel,Eco,872,0,0,0,3,2,0,4,2,5,3,4,5,5,2,0,0,satisfied
33527,Female,Loyal Customer,32,Business travel,Business,1850,1,1,1,1,5,4,5,5,2,2,5,5,1,5,0,0,satisfied
40486,Female,Loyal Customer,54,Personal Travel,Eco,461,3,5,3,2,3,3,1,5,5,3,5,3,5,5,0,3,neutral or dissatisfied
42251,Male,disloyal Customer,48,Business travel,Eco,838,2,2,2,4,5,2,5,5,3,2,3,3,3,5,25,25,neutral or dissatisfied
103811,Female,Loyal Customer,48,Business travel,Business,3161,2,2,2,2,2,4,4,,4,4,4,4,4,5,16,0,satisfied
104880,Male,Loyal Customer,68,Personal Travel,Eco,327,2,5,4,1,3,4,3,3,3,3,5,3,4,3,47,47,neutral or dissatisfied
122679,Male,Loyal Customer,49,Business travel,Eco,361,1,4,4,4,1,1,1,1,4,1,2,3,2,1,0,0,neutral or dissatisfied
24124,Female,Loyal Customer,28,Personal Travel,Eco,584,3,5,3,4,1,3,2,1,3,4,4,5,4,1,21,11,neutral or dissatisfied
90530,Male,disloyal Customer,25,Business travel,Business,594,4,0,3,2,4,3,5,4,3,5,4,3,4,4,0,0,satisfied
66723,Male,Loyal Customer,61,Personal Travel,Eco,802,1,3,1,3,4,1,4,4,1,2,3,2,4,4,0,0,neutral or dissatisfied
100944,Female,Loyal Customer,52,Business travel,Business,1204,4,4,4,4,5,4,4,4,4,4,4,4,4,3,10,28,satisfied
83480,Male,Loyal Customer,30,Business travel,Eco,946,4,1,3,3,4,4,4,4,1,1,4,2,4,4,1,0,neutral or dissatisfied
94233,Male,disloyal Customer,37,Business travel,Business,189,3,3,3,4,2,3,2,2,4,4,4,5,4,2,16,4,neutral or dissatisfied
88757,Female,Loyal Customer,46,Business travel,Business,271,2,2,2,2,3,4,5,4,4,4,4,4,4,5,0,0,satisfied
97959,Male,Loyal Customer,18,Personal Travel,Eco,793,4,4,4,5,3,4,4,3,3,4,5,4,4,3,91,71,satisfied
43283,Male,Loyal Customer,38,Business travel,Eco,531,5,1,1,1,5,5,5,5,2,2,1,2,3,5,0,0,satisfied
49011,Female,Loyal Customer,42,Business travel,Eco,266,4,3,3,3,2,1,4,4,4,4,4,3,4,3,5,4,satisfied
70400,Female,Loyal Customer,44,Business travel,Business,1162,4,4,4,4,4,1,2,4,4,4,4,2,,2,0,4,satisfied
71750,Female,Loyal Customer,41,Business travel,Business,1723,1,1,2,1,5,4,5,5,5,4,5,5,5,5,46,74,satisfied
121975,Female,Loyal Customer,51,Business travel,Business,185,3,3,3,3,2,5,4,3,3,4,5,3,3,3,0,0,satisfied
122376,Male,Loyal Customer,37,Business travel,Business,529,4,1,1,1,2,3,4,4,4,4,4,3,4,2,0,0,neutral or dissatisfied
126422,Female,disloyal Customer,52,Business travel,Eco Plus,590,2,1,1,4,3,2,1,3,3,2,3,3,3,3,49,68,neutral or dissatisfied
56128,Female,Loyal Customer,51,Business travel,Business,1400,5,5,4,5,4,5,5,4,4,5,4,3,4,5,18,35,satisfied
90,Male,Loyal Customer,41,Business travel,Business,2865,2,2,4,2,3,4,4,5,5,5,5,4,5,3,72,78,satisfied
9689,Male,Loyal Customer,45,Business travel,Business,3166,1,1,1,1,2,5,1,5,5,5,5,2,5,3,40,68,satisfied
91516,Female,Loyal Customer,66,Personal Travel,Eco,1626,3,4,3,3,2,3,5,5,5,3,5,4,5,5,0,0,neutral or dissatisfied
73729,Female,Loyal Customer,63,Personal Travel,Eco,192,2,5,2,3,3,4,5,3,3,2,3,4,3,3,23,25,neutral or dissatisfied
